,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
30,0.1883,0.3464,0.3881,0.2932,0.208,0.8232,0.2376,0.1514,0.1317,0.2562,0.2535,0.3438,0.2384,0.486,0.3026,0.2877,0.2388,0.1868,0.1826,0.7775,0.2813,0.2388,0.1654,0.2653,0.2781,0.1425,0.231,0.1831,0.2597,0.8641,0.4607,0.4881,0.367,0.0808,0.2039,0.408,0.344,0.164,0.1539,0.4856,0.1207,0.3739,0.5701,0.2446,0.3473,0.4903,0.6016,0.4057,0.1291,0.9086,0.7857,0.4206,0.3598,0.2371,0.208,0.3435,0.5249,0.0342,0.2795,0.3592,0.9023,60
31,0.8756,0.5214,0.0643,0.3764,0.6671,0.174,0.5868,0.6256,0.6701,0.5318,0.5573,0.0097,0.0216,0.4789,0.3321,0.3816,0.7619,0.1586,0.4059,0.879,0.2018,0.7619,0.2797,0.4546,0.531,0.3994,0.7627,0.7509,0.9527,0.6781,0.3557,0.2857,0.5704,0.9315,0.8323,0.8197,0.7238,0.8351,0.7605,0.2587,0.4218,0.1057,0.4828,0.7259,0.7471,0.5375,0.7101,0.3809,0.8649,0.6947,0.8288,0.9149,0.9701,0.644,0.7891,0.7071,0.21,0.593,0.4484,0.0118,0.444,63
32,0.195,0.7792,0.0455,0.0984,0.8979,0.014,0.8289,0.7338,0.7469,0.7859,0.8042,0.0636,0.1933,0.0436,0.0097,0.6782,0.2051,0.2461,0.1828,0.0108,0.3729,0.2051,0.0424,0.226,0.0697,0.0002,0.0064,0.1175,0.2411,0.092,0.5109,0.2575,0.0027,0.002,0.2203,0.1946,0.2159,0.2713,0.2346,0.1636,0.0022,0.0977,0.0087,0.0332,0.3474,0.2471,0.4465,0.2621,0.0001,0.4976,0.3065,0.023,0.2691,0.0213,0.1008,0.346,0.2988,0.0004,0.5612,0.8304,0.034,77
33,0.6069,0.235,0.2038,0.4771,0.0218,0.0003,0.052,0.12,0.0245,0.1403,0.1138,0.0041,0.022,0.6695,0.7094,0.2004,0.6945,0.8964,0.53,0.6061,0.9971,0.6945,0.9766,0.1732,0.0048,0.7986,0.1766,0.4654,0.4101,0.9161,0.9331,0.8607,0.9295,0.0357,0.15,0.2022,0.3035,0.2455,0.3708,0.7775,0.8644,0.2322,0.3612,0.4871,0.0783,0.0104,0.3295,0.6853,0.1311,0.1219,0.1519,0.1912,0.8223,0.3311,0.0063,0.1109,0.394,0.0636,0.2284,0.0222,0.3452,85
34,0.6499,0.7507,0.59,0.7298,0.9799,0.4119,0.562,0.95,0.3273,0.3583,0.4003,0.9375,0.4769,0.1573,0.1153,0.1657,0.5987,0.2018,0.3841,0.4264,0.2002,0.5987,0.3354,0.772,0.6928,0.9069,0.4719,0.6763,0.3233,0.2493,0.8493,0.7194,0.2797,0.784,0.27,0.2027,0.347,0.3171,0.9544,0.7472,0.1647,0.7339,0.6873,0.955,0.8087,0.7123,0.9533,0.7405,0.4197,0.4433,0.4689,0.986,0.6359,0.4116,0.9621,0.7207,0.7238,0.1884,0.9007,0.6296,0.5429,251
35,0.2189,0.2361,0.3157,0.211,0.5926,0.2265,0.7673,0.5296,0.3401,0.8935,0.8774,0.5277,0.6275,0.3002,0.2615,0.8985,0.1668,0.6693,0.5557,0.2454,0.7732,0.1668,0.4814,0.2487,0.2882,0.5558,0.4295,0.211,0.7446,0.0775,0.2309,0.0749,0.3066,0.153,0.8755,0.8218,0.7282,0.8846,0.316,0.0575,0.3191,0.2186,0.6552,0.3046,0.7491,0.1249,0.4678,0.0407,0.1586,0.8074,0.3785,0.494,0.0599,0.1475,0.6713,0.8313,0.3108,0.0616,0.4041,0.789,0.9893,252
36,0.2579,0.3497,0.2136,0.5714,0.8315,0.5679,0.5531,0.8296,0.6515,0.4287,0.4481,0.2431,0.2411,0.8542,0.6468,0.347,0.27,0.2824,0.4441,0.9762,0.3471,0.27,0.5285,0.693,0.0332,0.7535,0.6808,0.3134,0.221,0.064,0.9277,0.2732,0.4261,0.351,0.3772,0.2438,0.177,0.4175,0.4937,0.2081,0.8424,0.7304,0.9349,0.1826,0.1424,0.0288,0.5999,0.2178,0.6252,0.9335,0.7123,0.181,0.1206,0.5665,0.346,0.1017,0.9315,0.0025,0.4836,0.5582,0.9983,253
37,0.4555,0.6565,0.5522,0.7856,0.6345,0.7094,0.4443,0.785,0.4581,0.3675,0.3774,0.4499,0.3275,0.1081,0.2431,0.3519,0.3963,0.627,0.7539,0.2608,0.4663,0.3963,0.8959,0.9261,0.0396,0.8104,0.7041,0.5342,0.8231,0.6068,0.2902,0.2641,0.1585,0.2591,0.3267,0.3238,0.9333,0.5971,0.7888,0.2428,0.1216,0.2191,0.8686,0.6586,0.525,0.157,0.8096,0.3224,0.0218,0.2315,0.2895,0.6202,0.7565,0.6406,0.8021,0.4753,0.7592,0.0046,0.7352,0.9528,0.5351,254
38,0.2382,0.1937,0.1324,0.9,0.8301,0.6439,0.6447,0.8933,0.6171,0.5639,0.5717,0.3487,0.3772,0.305,0.4318,0.5257,0.2915,0.4556,0.6244,0.796,0.2958,0.2915,0.6183,0.9586,0.2896,0.8489,0.4633,0.1919,0.6232,0.1773,0.7851,0.2636,0.0651,0.932,0.4164,0.3392,0.4489,0.6746,0.2588,0.1774,0.3211,0.3812,0.4904,0.074,0.7886,0.9478,0.6559,0.1983,0.106,0.0917,0.3034,0.015,0.366,0.9481,0.8407,0.8438,0.7297,0.1317,0.684,0.2818,0.4569,255
39,0.8684,0.3144,0.1011,0.0285,0.1041,0.3294,0.0809,0.1748,0.1898,0.0767,0.078,0.0031,0.0095,0.5027,0.2318,0.074,0.8377,0.0316,0.1225,0.8711,0.0143,0.8377,0.1005,0.0298,0.0001,0.9677,0.6377,0.8464,0.0005,0.3554,0.3822,0.6492,0.0018,0.0004,0.0005,0.0003,0.0004,0.0008,0.6432,0.74,0.0683,0.0092,0.0133,0.7758,0.0019,0.0048,0.1144,0.1625,0.0336,0.2444,0.4823,0.4793,0.0743,0.0051,0.0055,0.0015,0.5341,0.6433,0.7725,0.0237,0.1149,1000
