,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
30,0.1522,0.0831,0.051,0.0648,0.0868,0.7058,0.1364,0.0659,0.0478,0.19,0.1719,0.9292,0.4061,0.6037,0.2619,0.3592,0.101,0.243,0.1179,0.2031,0.4178,0.101,0.1301,0.0634,0.7803,0.0454,0.0505,0.1876,0.2778,0.0907,0.0231,0.0413,0.1742,0.1949,0.1027,0.3342,0.3969,0.0773,0.2123,0.0707,0.0668,0.0641,0.1075,0.1536,0.0294,0.7483,0.0055,0.0324,0.0655,0.6392,0.4325,0.098,0.0267,0.0576,0.0611,0.0324,0.1307,0.3938,0.3331,0.2111,0.1679,60
31,0.7231,0.1902,0.2076,0.2695,0.3949,0.6066,0.3539,0.5387,0.5675,0.3306,0.3401,0.4895,0.2218,0.8167,0.7152,0.2922,0.7254,0.4805,0.4015,0.6714,0.5097,0.7254,0.3568,0.296,0.7581,0.4366,0.3741,0.7377,0.7336,0.8891,0.5443,0.6967,0.1299,0.3994,0.6207,0.9245,0.4157,0.6069,0.7813,0.6757,0.5901,0.42,0.4303,0.661,0.6155,0.4727,0.8971,0.8833,0.9951,0.4875,0.5184,0.8473,0.5364,0.8836,0.5375,0.5535,0.3464,0.4695,0.786,0.3937,0.2018,63
32,0.131,0.3129,0.7196,0.6752,0.6712,0.972,0.5453,0.6377,0.875,0.4961,0.5055,0.0909,0.4676,0.8701,0.856,0.4526,0.1402,0.4155,0.4314,0.2764,0.2234,0.1402,0.4457,0.7939,0.6434,0.2714,0.9862,0.1548,0.6926,0.6783,0.2091,0.1938,0.7973,0.4192,0.79,0.7349,0.6176,0.8102,0.1477,0.2631,0.8452,0.0516,0.0837,0.1575,0.3438,0.2293,0.5141,0.4349,0.3245,0.0862,0.1,0.0957,0.7295,0.5546,0.8773,0.3432,0.5731,0.4368,0.0501,0.1797,0.3745,77
33,0.2039,0.0667,0.7586,0.0076,0.1363,0.0138,0.0576,0.0465,0.1804,0.0304,0.0317,0.3889,0.1209,0.0382,0.0235,0.3267,0.1694,0.004,0.0064,0.0644,0.0072,0.1694,0.0012,0.0224,0.1141,0.003,0.0278,0.2176,0.0905,0.2462,0.171,0.4723,0.0014,0.1041,0.1364,0.1131,0.1186,0.1139,0.2323,0.5548,0.7124,0.0282,0.0584,0.081,0.179,0.8264,0.1092,0.0443,0.6108,0.6944,0.8809,0.0875,0.073,0.0683,0.3469,0.1148,0.3342,0.9858,0.1301,0.0601,0.1276,85
34,0.3204,0.0578,0.4336,0.0175,0.1308,0.0217,0.0786,0.0734,0.1464,0.0638,0.0706,0.5104,0.4825,0.0577,0.005,0.0573,0.4232,0.03,0.0122,0.0006,0.0354,0.4232,0.0098,0.0201,0.716,0.0102,0.0456,0.155,0.033,0.5181,0.0849,0.4053,0.0056,0.0337,0.1608,0.0579,0.0462,0.0793,0.0695,0.3201,0.8131,0.0258,0.0333,0.0188,0.0945,0.5343,0.1085,0.087,0.661,0.5579,0.1716,0.033,0.1462,0.094,0.499,0.0846,0.5009,0.7925,0.0457,0.6958,0.1573,251
35,0.8592,0.9363,0.346,0.4485,0.8455,0.3393,0.8867,0.3749,0.3496,0.6342,0.7219,0.7579,0.5136,0.651,0.9493,0.203,0.804,0.8234,0.5394,0.5949,0.8981,0.804,0.4827,0.4988,0.082,0.6038,0.8,0.9478,0.8686,0.8155,0.7063,0.9398,0.1917,0.1771,0.4151,0.5098,0.9757,0.7008,0.8698,0.8705,0.2889,0.5578,0.6188,0.4396,0.3482,0.4368,0.214,0.2522,0.6298,0.8826,0.6151,0.1942,0.0742,0.2342,0.8665,0.3123,0.1077,0.6282,0.8988,0.7602,0.7613,252
36,0.7543,0.1737,0.8447,0.1475,0.3151,0.4557,0.3772,0.1165,0.1696,0.4826,0.4415,0.2233,0.3918,0.579,0.8856,0.8828,0.7351,0.2465,0.193,0.4152,0.4748,0.7351,0.2024,0.1575,0.4641,0.2266,0.3538,0.7556,0.3946,0.8183,0.376,0.4076,0.401,0.1688,0.4973,0.4769,0.6826,0.2491,0.7096,0.3776,0.8438,0.0985,0.9636,0.6261,0.9045,0.988,0.6637,0.4574,0.5405,0.4908,0.7167,0.7294,0.4604,0.2161,0.7976,0.5968,0.3325,0.0606,0.7471,0.0813,0.741,253
37,0.4698,0.5023,0.6462,0.6487,0.4081,0.8253,0.4218,0.2953,0.2813,0.4431,0.448,0.3709,0.3353,0.196,0.3251,0.5212,0.5063,0.3974,0.5085,0.3338,0.4077,0.5063,0.6157,0.5781,0.6098,0.7368,0.9022,0.4811,0.2441,0.9736,0.2912,0.3505,0.8139,0.8319,0.4549,0.4262,0.3252,0.3317,0.4504,0.3079,0.3628,0.7328,0.1446,0.8316,0.594,0.6228,0.8088,0.5494,0.9833,0.7697,0.529,0.7753,0.3997,0.6574,0.244,0.1821,0.3447,0.1629,0.3785,0.3687,0.9845,254
38,0.7549,0.7204,0.6392,0.757,0.8442,0.2823,0.6656,0.586,0.796,0.5684,0.594,0.3418,0.347,0.0928,0.4758,0.4527,0.7084,0.3381,0.6978,0.3324,0.1937,0.7084,0.7839,0.8266,0.3591,0.9204,0.7149,0.7583,0.2663,0.6584,0.4795,0.6663,0.6205,0.6492,0.8297,0.5049,0.2378,0.6812,0.7268,0.5429,0.9032,0.6565,0.9051,0.527,0.6845,0.781,0.8035,0.2784,0.9796,0.6342,0.4458,0.8282,0.1539,0.914,0.8194,0.5855,0.1983,0.4992,0.8453,0.6925,0.8087,255
39,0.0485,0.0096,0.0373,0.001,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0084,0.0002,0.0329,0.5423,0.0001,0.0246,0.0004,0.0002,0.4131,0.0006,0.0246,0.0004,0.0002,0.0046,0.0005,0.0024,0.0709,0.0006,0.6049,0.0076,0.0702,0.785,0.7822,0.0001,0.0002,0.0015,0.0001,0.0383,0.1385,0.0718,0.0518,0.2127,0.1785,0.0015,0.1292,0.0007,0.1084,0.0007,0.0029,0.0023,0.0998,0.395,0.7102,0.0,0.0018,0.4427,0.0274,0.003,0.0088,0.8176,1000
40,0.6149,0.426,0.2959,0.9533,0.4274,0.1296,0.3407,0.3696,0.5333,0.3212,0.3249,0.2586,0.1503,0.1634,0.1052,0.3092,0.8104,0.2661,0.2395,0.204,0.4388,0.8104,0.2151,0.9113,0.1286,0.1214,0.6821,0.6548,0.6396,0.6009,0.5052,0.637,0.5638,0.8199,0.3552,0.4159,0.7455,0.3683,0.7776,0.7408,0.4557,0.5401,0.3222,0.4581,0.9962,0.7829,0.8667,0.9097,0.4341,0.654,0.4883,0.4605,0.7643,0.7829,0.7571,0.7131,0.4025,0.699,0.4147,0.2922,0.2409,1002
41,0.0025,0.5774,0.355,0.4592,0.1228,0.982,0.1548,0.1964,0.1553,0.1764,0.1676,0.9896,0.4799,0.7771,0.9187,0.2313,0.0019,0.2656,0.319,0.9613,0.2279,0.0019,0.4226,0.336,0.4883,0.512,0.6194,0.0052,0.6427,0.0021,0.0344,0.0024,0.9614,0.2213,0.3546,0.4264,0.6439,0.4397,0.011,0.0015,0.8903,0.5639,0.6218,0.3521,0.5546,0.9076,0.4982,0.9965,0.2045,0.0378,0.0465,0.4817,0.151,0.1283,0.8189,0.6857,0.8637,0.2099,0.1593,0.7444,0.4042,1003
42,0.0373,0.1636,0.3086,0.1071,0.0001,0.0015,0.0001,0.0009,0.0006,0.0002,0.0001,0.5093,0.016,0.0073,0.0129,0.0004,0.0306,0.0054,0.0185,0.0375,0.001,0.0306,0.1322,0.0166,0.0013,0.0467,0.0824,0.0384,0.0009,0.8507,0.0057,0.1047,0.0039,0.5196,0.0002,0.0001,0.0008,0.0003,0.0147,0.2603,0.2232,0.8695,0.0645,0.2433,0.9169,0.4985,0.4383,0.7922,0.3358,0.6889,0.8662,0.3263,0.9064,0.7224,0.7538,0.7634,0.1384,0.7334,0.0036,0.3261,0.0144,1005
43,0.1616,0.111,0.1221,0.0888,0.0004,0.0107,0.0003,0.0008,0.0007,0.0003,0.0003,0.472,0.0551,0.0047,0.1924,0.0004,0.0628,0.0165,0.0066,0.0862,0.0186,0.0628,0.0275,0.0195,0.0082,0.1269,0.1498,0.1106,0.0,0.1878,0.0001,0.0006,0.0002,0.1588,0.0,0.0,0.0001,0.0,0.0181,0.0035,0.343,0.0048,0.0567,0.2369,0.0002,0.0089,0.0008,0.2036,0.3201,0.0675,0.0239,0.3004,0.3415,0.3838,0.004,0.0001,0.1467,0.1695,0.0049,0.2824,0.0026,1006
